6a0b03e4dc1f2b1e10816b62,,2026-05-13T09:03:07.795Z,"{""sort"": 14, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",กลับบ้าน B,available,2026-05-13T09:03:07.795Z
6a0b03e4dc1f2b1e10816b63,,2026-05-13T09:03:07.795Z,"{""sort"": 15, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",กลับบ้าน C,available,2026-05-13T09:03:07.795Z
6a0b03e4dc1f2b1e10816b64,,2026-05-13T09:03:07.795Z,"{""sort"": 16, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",กลับบ้าน D,available,2026-05-13T09:03:07.795Z
6a0b03e4dc1f2b1e10816b65,,2026-05-13T09:03:07.795Z,"{""sort"": 17, ""zone"": ""lineman"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ไลน์แมน A,available,2026-05-17T14:21:54.859Z
6a0b03e4dc1f2b1e10816b66,,2026-05-13T09:03:07.795Z,"{""sort"": 18, ""zone"": ""lineman"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ไลน์แมน B,available,2026-05-17T13:21:54.727Z
6a0b03e4dc1f2b1e10816b67,,2026-05-13T09:03:07.795Z,"{""sort"": 19, ""zone"": ""lineman"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ไลน์แมน C,available,2026-05-18T11:50:44.108Z
6a0b03e5dc1f2b1e10816b68,,2026-05-13T09:03:07.795Z,"{""sort"": 20, ""hide"": true, ""zone"": ""lineman""}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โรบินฮู้ด A,available,2026-05-13T09:03:07.795Z
6a0b03e5dc1f2b1e10816b69,,2026-05-13T09:03:07.796Z,"{""sort"": 22, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง A,available,2026-05-13T09:03:07.796Z
6a0b03e5dc1f2b1e10816b6a,,2026-05-13T09:03:07.796Z,"{""sort"": 23, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง B,available,2026-05-13T09:03:07.796Z
6a0b03e5dc1f2b1e10816b6b,,2026-05-13T09:03:07.796Z,"{""sort"": 24, ""hide"": true, ""zone"": ""Delivery""}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง C,available,2026-05-13T09:03:07.796Z
